10.0;10.0;-90.0;6.455884871502989
10.000000000044897;9.0;-83.54411512849701;6.429411764705887
10.112438175509478;8.006341277551394;-77.11470336379112;6.404969404596689
10.335438138935926;7.031522824550117;-70.70973395919444;6.382871569576427
10.665792184912227;6.087665735628766;-64.326862389618;6.363671586309469
11.099028763506235;5.186385497873517;-57.96319080330854;6.348394230870983
11.629492739810651;4.338678018937943;-51.614796572437555;6.337627854424361
12.250438111419632;3.5548241770277405;-45.27716871801319;6.335937063588121
12.95411599850947;2.8443050490510333;-38.941231654425074;6.337627854424359
13.731907045696186;2.2157821084067058;-32.60360380000072;6.347192659056917
14.574325553346231;1.676958335760518;-26.2564111409438;6.362133638186116
15.471148799147901;1.2345692922820903;-19.894277502757685;6.381101375246887
16.411470917362156;0.8942836563862195;-13.513176127510798;6.402975939737832
17.383787127365014;0.6606146859051647;-7.110200187772966;3.4299588577590465
18.376097045142878;0.5368365493878784;-3.68024133001392;0.9086345353537805
19.37403485829135;0.47264838000717174;-2.7716067946601397;0.3455509362459669
20.372865080734798;0.4242935794846773;-2.426055858414173;0.10500840177164879
21.37196876412749;0.38196356848591795;-2.3210474566425243;0.045847145786433195
22.37114834951426;0.34146472718983667;-2.275200310856091;0.045847145786433195
23.37036002152382;0.3017654259382478;-2.2293531650696576;-0.013072428545132036
24.369603140367094;0.26286569015036915;-2.2424255936147897;-0.013072428545132036
25.368837357958473;0.22373797114527794;-2.2554980221599217;0.045847145786433195
26.368062622282245;0.18438227095979026;-2.2096508763734883;-0.013072428545132036
27.367319058491457;0.1458261470043564;-2.2227233049186204;-0.013072428545132036
28.366566671845845;0.10704203678431733;-2.2357957334637524;-0.013072428545132036
29.365805410328996;0.0680299423186024;-2.2488681620088844;-0.013072428545132036
30.365035221924956;0.02878986563800881;-2.2619405905540164;1.8656102590845598
31.36425605461824;-0.010678191214798516;-0.39633033146945656;5.929469846066339
32.364232130406975;-0.017595405260772027;5.533139514596882;5.505238007645711
33.3595727257041;0.07882606202515717;11.038377522242593;4.098432629911598
34.34107188239871;0.27029252229371936;15.136810152154188;5.427691322998889
35.30637695074305;0.5314172530809794;20.564501475153076;6.383472348908721
36.2426542959841;0.8826788831921633;26.947973824061798;6.368205132596354
37.1340726889139;1.3358601369377887;33.31617895665815;6.355092670362285
37.96972498606933;1.8851189450227033;39.671271627020445;6.3791328588818095
38.739444725583496;2.5235009016930388;46.05040448590225;1.964239805420199
39.43347000668067;3.243451531387873;48.01464429132245;0.5130401769211662
40.10241064999977;3.9867673564015975;48.527684468243606;0.16246081674951
40.76466873663578;4.736043157882744;48.69014528499312;0.025244477363314564
41.424799610197134;5.487193761803903;48.71538976235644;0.025244477363314564
42.08459946330319;6.2386351459725065;48.740634239719746;0.025244477363314564
